x,y,token
-60.53058,-0.4703727,try
-43.402756,15.080278,talking
-27.499414,-30.408611,head
-60.22709,6.0055804,hear
-40.23517,-4.396659,best
-43.356804,-20.989403,heard
-19.61504,-13.224823,morning
-34.174744,-16.379946,wife
-62.20999,-4.354966,run
-29.33269,-1.9065399,today
-62.273518,-3.7475166,stay
-53.706127,-2.3332827,once
-12.816243,-33.75779,family
-52.815052,-0.099126376,live
-2.1115594,-36.547283,men
-53.28172,4.9609513,alone
-55.54366,18.45702,wasn
-36.082695,-11.527578,without
-62.663807,-5.6896315,wait
-37.692028,-5.9158,course
-33.273552,-1.9690692,says
-47.20789,10.653514,trying
-53.87176,2.0746791,use
-51.231205,6.742557,Have
-44.591675,-2.2174523,job
-23.968775,-36.875496,end
75.28687,17.611134,IN
-20.750494,-44.1076,few
-48.93463,21.668322,okay
-29.620213,2.0993192,Go
-19.247604,33.482037,Mrs
-49.51274,1.0755963,hope
77.79422,15.384936,IS
-26.452988,9.647311,used
-42.75572,21.09664,happened
-16.214905,-44.360596,year
-60.007687,-2.0209672,show
-58.798584,-2.921157,meet
-49.970528,-20.08261,As
-22.29805,33.78298,Miss
-43.11175,-21.070042,seen
-38.958534,6.786089,nice
-58.734756,7.0701284,understand
-38.321434,-22.603275,killed
-23.600698,34.701977,Okay
-31.990189,-29.899328,took
-51.572544,-12.500004,until
-59.358833,2.7569797,stop
-50.78548,-14.525937,together
-41.368103,10.1044855,hard
-55.559708,12.2352295,yet
16.189772,39.8903,*
-62.651463,4.942529,Tell
-49.678825,-19.64591,soon
-41.435593,8.2345495,baby
-51.04552,4.065801,Because
78.287704,15.773649,ME
-24.96169,-42.609776,each
42.852615,-24.218777,1
-60.68192,11.304468,wanna
-34.467873,-15.597029,son
-18.335993,-38.169876,whole
-40.12309,-0.041472536,idea
-57.920498,-3.872817,fight
-56.412155,9.990697,care
10.842956,47.17229,Good
-42.034237,19.413052,hell
-57.952827,2.3279529,play
-60.26143,-4.220671,turn
-31.830935,27.306293,Please
-32.86998,-17.453295,face
-40.937523,-0.36738554,matter
-21.180859,-10.555198,Give
-49.280205,-14.777387,while
-35.11057,-15.773432,brother
-46.51785,-5.0941653,maybe
-19.140549,-47.61588,ago
-58.403236,0.92113256,pay
-0.61189926,-33.88691,under
78.564705,16.34419,WHAT
77.47844,16.980003,WE
-41.906464,-21.978907,since
-20.487877,-47.6439,minutes
-48.559544,-18.620777,far
-55.28018,16.475958,haven
-57.878395,3.3750129,die
-41.01458,6.302358,fucking
-38.894707,-21.667831,lost
-50.1134,11.979745,myself
-34.74493,-20.746399,friends
-24.725334,-29.658846,door
-16.897116,-41.236374,school
-3.4908512,-41.07811,against
-7.632324,31.83922,Like
-61.210243,-3.8351371,move
-6.5237246,-38.182808,most
14.215717,47.918884,On
-54.358227,-8.057575,tonight
-35.57464,-4.4364014,young
-50.966633,15.169865,´
-33.99572,-10.091052,case
-48.907738,21.681684,huh
-46.159256,12.390948,happy
-38.24356,8.29998,pretty
-38.42806,-8.215147,also
-42.49265,3.8843768,gone
-21.174915,-10.848418,Take
-59.03325,16.03943,couldn
-51.191784,-13.740566,both
-58.50583,-0.3245239,start
-51.471638,-9.261307,gotta
24.036934,38.31284,¡
-37.919765,-1.8494995,business
-34.13228,-0.5294244,word
-27.475763,32.500206,yes
-27.049265,-20.586111,police
-10.814494,-3.4419518,His
-41.096256,-20.226006,started
-40.048428,8.438763,bit
-55.3967,-10.356596,tomorrow
32.126522,-23.068754,With
-26.932007,-30.545822,hand
23.706936,-36.387215,At
-59.566277,2.5669987,listen
43.45489,-23.940813,2
27.25746,-32.42,its
-38.995377,-29.316072,working
76.05479,16.746038,MY
-44.757793,16.944633,saying
-60.41546,4.1625824,eat
-44.12484,9.869133,fine
-54.920315,17.274952,ain
-41.03064,2.0578787,kid
-37.79069,-23.220554,died
-25.964737,-32.959015,open
-40.44601,-12.57113,gave
-51.939976,12.03784,guess
-22.137243,33.955795,Uh
-55.88731,10.8742075,worry
-25.11817,-33.897354,water
-44.11617,10.210135,late
-46.316277,13.970289,afraid
-57.359013,-2.4751914,sleep
73.26496,15.180991,ON
-43.38969,-12.138884,knew
-16.05295,-39.422707,week
