x,y,token
19.308464,-25.810871,कमस
3.5589082,21.597504,गस
23.396614,8.599957,चम
25.555325,34.84138,ओन
27.456831,-26.151255,2008
5.472148,-22.750437,़ौ
29.113447,-10.318696,ओल
-21.983406,-0.94126695,परद
35.597656,25.601303,अगस
-20.735346,32.772728,आभ
30.810947,25.705925,असम
-7.3780746,-2.988098,थह
-20.5621,-13.329448,कलकत
-2.2648706,-13.775874,रणन
-3.8504744,-15.920284,मसल
-29.685274,-11.897444,लच
-14.738868,-32.853447,घड
2.1357312,9.40669,लखनऊ
-15.651106,-32.70329,लकड
-26.623568,-20.124958,ठन
11.378155,14.121565,सदन
-36.43232,-16.275684,ी:
20.950214,14.635095,कओब
-29.96533,18.529907,तबल
-20.403292,1.9791819,यग
-17.286999,7.2715917,सहस
-16.259977,-29.849276,"़,"
-14.026443,35.324375,ऐत
-19.726906,31.576735,आरम
-16.356634,33.197334,वसन
-22.28014,-36.109238,़े.
-21.641045,-32.163097,पतल
-14.400705,38.856438,फलत
40.17361,30.896584,३०
-17.793535,24.10154,रकरन
5.0381546,19.381912,हनस
-17.90378,22.130539,उपभ
42.165638,-21.902124,औसत
34.5983,-26.064056,15
35.584507,-23.041744,16
-22.275986,-36.108486,़ी.
-19.55399,23.5727,तरद
-33.943626,-11.100763,ा:
-0.6026011,24.757656,ऋण
1.3850703,11.998944,गप
38.34272,30.074427,१२
-37.337105,-21.604761,बचपन
24.18362,31.184647,एर
30.687767,5.5634437,टस
-12.089546,30.210222,पथ
-7.0152087,26.955383,जट
-10.87715,38.983547,फलस
-41.355125,-7.0461893,ों.
4.295828,35.7946,आनन
-9.448813,-7.700075,अख
29.280548,35.800385,्>
-18.467978,26.06455,तरप
27.540287,-21.770985,महज
-6.4141235,-13.354126,शकर
-29.48692,-25.292698,उठकर
5.315116,21.80663,ृं
-23.23701,2.698315,बनकर
13.23238,-31.830688,मट
29.133497,8.383748,एप
-3.6394272,32.56605,ऋष
45.86153,-31.11381,आवज
-24.730988,-11.541328,खज
-27.409988,-1.2983596,बहस
32.933437,-14.066429,उथअफ
-22.969107,-11.361029,आएग
10.785404,-10.8317,रसरक
13.222953,38.95056,वरक
32.08955,2.4122274,एमस
-9.322688,30.253328,तद
-33.219334,1.9064919,सहन
-4.606177,13.099927,शरण
32.998493,38.242283,्ः
-5.3664055,11.950905,कग
11.031405,4.622528,शह
-26.864536,18.602524,ै;
-14.587319,-35.279427,झगड
-29.971708,18.514812,आघ
0.33323047,-40.058804,“
-22.657473,32.32243,जनक
-13.643313,17.315838,एकम
38.85658,32.37035,९
35.327763,-9.5076,कलम
13.06864,-12.124187,आईएसआई
32.46511,5.304935,ऑपर
-19.524578,-27.96607,इवर
24.00818,21.400356,फरवर
-35.495506,29.887886,वनस
28.200289,1.6313868,सपर
-32.4549,0.5788139,ओग
-29.777706,-18.012794,बदलत
-4.6760345,17.044191,षस
34.50042,37.113937,औ
21.52896,27.82752,अण
39.015175,30.692547,२५
-24.6515,-13.743726,बख
30.509794,2.845805,इनकम
-25.739252,-1.4007229,उभर
4.892159,33.594463,भवन
14.982158,-34.95384,आमत
-28.249859,-3.4900727,इनस
-27.135422,1.3521488,भरप
-5.3765206,40.369236,ि-~
9.056974,29.49246,भस
33.991467,-7.6941047,ऑट
-16.250547,-29.90576,"़ी,"
8.908682,15.053641,कज
30.945175,1.70429,टवर
-39.337387,-13.276333,ो!
37.314705,6.1568403,एट
4.9239974,-34.232655,ै।'
-8.664632,-26.21321,बट
-22.092867,0.5751803,रहकर
24.090042,32.857773,्)-
38.627483,-26.941885,18
26.557047,3.0485122,टरव
-42.46343,-20.248505,ां-
-10.954961,-33.448597,तड
37.771297,-25.27051,30
-42.902733,-16.77167,ीः
8.361924,26.979382,सरस
29.467672,-24.085438,लश
2.1474109,-29.60244,बचत
1.9302602,42.385536,णस
28.429083,13.851915,लट
-28.67106,-23.587711,बगल
-39.80923,-16.038868,गलब
19.492891,10.01624,गवर
1.117125,-26.666489,खतरन
-11.640431,-35.73831,भड
-25.632801,-30.266972,बदलन
1.117532,0.12108098,करम
-6.320497,-1.6271919,जनगणन
-36.716496,1.4317658,अहस
-5.559933,15.94778,नमक
-33.48994,4.4117312,अपम
29.583477,-0.7192815,इप
-26.639,29.487562,तकरत
18.178118,34.924892,रमश
4.294569,-22.582203,शख
-6.983074,-4.232369,लचस
-10.2179365,-10.218918,नकल
29.699766,4.437621,ऑर
48.60564,-19.913363,%
44.85541,-30.672388,एकल
-23.869995,10.787806,डग
-25.412174,20.694029,वचन
7.4656134,26.102592,कफ
-17.240797,8.502346,भग
-38.092575,-16.006327,इए
-28.367968,-26.793703,आसम
-35.750305,-4.7234674,बरन
10.024763,-23.997593,सऊद
14.9625845,-34.991745,रपर
33.900227,1.6665963,यरम
3.805288,32.206028,गह
30.945774,0.22859348,यड
-32.14687,-25.048283,घबर
15.267364,18.517206,आरक
-4.8176403,29.122496,दप
38.000443,-24.824219,13
-1.3501272,-17.371075,”
-19.003773,-0.9152782,करद
6.763779,-31.396269,उससमय
20.584745,29.837875,लवण
-34.828396,-23.937504,चलकर
-21.837736,5.166558,लझ
-24.950472,-24.283018,चमक
32.189056,26.887096,ु.
-29.399004,9.730142,गकर
32.8097,-14.830525,वनड
-21.511381,-25.308645,लटक
27.51071,-10.06154,सफर
-13.240634,-10.616915,नजद
4.5033326,-36.159184,"ै।"""
-23.273289,-23.989075,उलट
-35.80988,-12.1537,"ा"""
-39.337193,-2.5110295,ीं-
-26.813984,25.864664,गश
-37.787537,-25.013012,हरकत
-38.837223,-1.732823,ीं?
40.067207,29.146006,०००
24.038588,-26.181944,वकप
-27.312098,-18.462414,एकब
-21.474573,24.589138,रबड
-27.418394,-16.340733,अनज
-19.248802,20.460026,सतर
5.931144,-26.959831,़ू
27.407408,34.275745,"्,"
30.15434,1.0272783,लफ
10.028767,-33.21544,़ा।
-22.234957,12.78162,कय
-28.537588,-13.201426,हरद
0.28870746,28.556854,उष
2.580081,7.861734,अहमद
14.170554,-8.076883,मब
43.25375,-30.706106,उध
-9.688942,24.774296,जनय
4.359877,8.716155,आगर
40.03703,-2.5125916,एच
-21.740002,-12.264266,बनव
27.83913,3.3470366,इब
10.267738,21.130632,नतम
-3.4382179,30.025015,समन
-17.114979,-25.820272,खट
-37.75518,-8.895306,ां.
-13.878105,20.037964,जश
13.1193285,13.045633,एसप
39.700024,-9.15643,ईप
40.93184,29.136726,५०
26.839712,-24.661892,2007
-30.98108,-20.769941,मरत
-8.826031,31.846212,समक
-5.082818,36.243603,कथन
-18.249338,33.527554,रबन
-41.957687,-10.938232,ा..
47.041794,-21.240213,0
-42.46155,-20.27969,ांॅ
-30.479998,-22.158516,डरत
-28.584726,-24.913307,अरजन
-17.892437,-22.907701,बब
31.357685,-1.5026582,टफ
8.809428,-9.33156,उपग
-11.524993,31.76194,इसप
-39.681957,0.44046474,ा;
-3.7698588,26.02335,ठभ
-2.714987,-16.29397,मकरन
19.438541,9.6816,करप
-14.690156,23.622688,सश
-25.029655,-27.357866,परत
-10.9239025,-21.069025,फट
34.070374,-7.319842,आईट
-9.327266,-18.205109,ईद
-19.975311,-26.83486,बकर
-18.122948,-35.860035,ठर
16.230423,2.9296892,जयप
-22.541857,-17.05302,उतरन
-4.9830127,30.966034,ऋत
33.638184,-22.251127,छक
-3.7804337,14.655969,खण
-14.619023,-20.07724,चप
-23.227797,-25.472235,नहर
-10.933686,36.24466,गपत
38.378967,-27.069756,19
25.944542,4.5921555,आफ
-20.859507,28.662094,उपच
-18.067125,20.410107,औपच
-30.911482,8.796573,कमल
-37.821205,-8.653155,ै:
37.778957,32.233387,१४
28.299137,35.138676,ळ
-31.288345,-27.078718,लख
35.89969,-25.866606,40
44.398476,-29.177881,आमदन
9.112051,13.595752,वण
37.44264,-25.924488,14
-40.25993,-9.471597,ों?
-31.751925,-19.842287,उठन
-26.737791,-15.320675,दखल
11.967015,25.882488,टसन
-29.258314,3.6469398,खभ
37.880302,32.755318,११
-28.427053,-31.242178,चब
-40.4514,-9.199015,ें?
-19.839464,13.300255,मरण
11.80391,14.47825,कसभ
-34.39255,-6.865596,बतल
-13.529003,30.149498,थत
27.382557,-2.3172379,मशह
-23.681145,19.538816,भद
-22.04405,18.41241,उभरत
20.758942,11.968355,भट
10.1878195,-0.30440444,बरम
-13.122744,18.636686,उक
4.839686,-21.117355,इकल
6.788329,-23.585037,इबर
-40.567226,-11.693516,"?"""
8.694914,-0.89864093,हरल
-42.33886,-7.970978,"ै?"""
-24.868687,-24.858374,उतरत
-5.6607633,40.433765,लघ
-41.556423,-9.90144,"ा?"""
-23.61771,25.214884,गणन
0.75652015,10.066663,मथ
-33.938286,0.76512176,पसन
14.289982,-16.076607,जकर
27.718885,-7.396966,इमर
38.65099,-26.432837,21
-37.605408,-14.908487,सरज
31.26752,3.1739175,इजर
-8.244785,34.712124,ु-~
-19.49436,-22.08313,ढक
-1.7617313,-12.924812,सतरह
36.87728,32.095917,१६
13.726877,-3.8522882,गठब
25.833124,34.756996,ङ
-19.404646,22.916435,खनन
-19.046917,24.87049,अवर
-27.581327,-25.52427,दरब
-11.295632,-22.828163,तबक
1.0974631,41.369476,षप
13.098424,-12.096149,आईए
-34.066074,-15.276492,फक
-24.288101,-29.65536,हनत
13.462956,11.040281,हय
-29.628044,-21.419268,उलझ
35.702583,27.650764,२१
-13.7681675,35.558388,आचरण
-10.108037,-34.37807,चड
28.74153,-2.0480757,कवर
-14.817581,-36.96942,आड
1.6248653,-23.364052,–
10.207786,-0.7853061,रहम
9.58886,-27.451427,नख
28.616753,6.4082165,यट
-4.1409683,-12.8042,आकलन
33.2068,-22.371334,सहव
8.664246,2.1268497,इटल
42.34443,-7.229357,आरब
39.957043,29.610403,६०
-25.727137,-21.069082,हरन
29.338242,1.8507597,इफ
33.371593,-9.134842,टइ
-36.868465,-13.925679,े..
-26.473621,4.3902307,दयन
19.88942,-32.920685,मघ
7.992121,-13.211852,जमकर
39.144463,-3.4401927,ईट
-38.22604,-7.3768406,तकल
-35.47699,-12.163864,"ी"""
1.3923588,-19.190166,बदम
-7.179901,27.354898,दनश
40.551327,-23.846575,17
39.337498,28.627642,४०
12.0366955,-9.618808,एकज
-12.01831,-26.83235,पटर
-17.878847,18.175013,टह
18.33008,-25.02491,100
25.913637,34.904263,ओङ
-6.7503676,34.53914,तश
-42.46196,-20.263844,ाँ-
33.975357,4.7476225,ऑड
-11.044056,-15.073514,हग
-22.562197,31.45653,चमत
-34.97573,-8.6251335,टट
-3.2292488,-11.894776,ईभ
29.101854,-3.4263606,ऑक
-4.7111516,-4.638135,जबर
-6.5656495,-14.0449295,मतभ
-8.2468815,30.190649,यभ
-16.87502,-30.283192,"़े,"
36.36715,-26.260618,60
-31.500061,-25.999634,जऊ
-28.085178,4.3912206,असफल
-37.561264,-15.895103,आओ
10.111263,-22.165268,यमन
-28.40153,-17.079765,खय
-38.032154,-11.104421,``
-2.3473215,12.103119,तग
-31.961287,-1.1785189,आपत
-8.60352,5.131521,ईय
11.782717,8.427426,भगत
8.246183,28.608181,वमन
-23.081371,-4.2886686,बसन
3.778952,-3.9638922,इसन
-21.230488,-18.747793,फत
-30.596212,11.993022,लकरन
16.60333,-22.267616,ंे
-21.833914,27.297388,चयन
-32.29118,-6.0378,ममत
-23.130518,-23.806473,भरन
-10.423217,-35.269707,झड
-16.495089,-19.498247,एकक
-0.16148447,-16.153065,उछ
-3.024883,24.723436,ं-
38.980972,31.515339,१८
19.681955,24.861952,भन
-6.755782,16.221872,औरप
23.683155,24.377434,ें-
-42.149597,-4.181153,ूं।
9.777033,-9.073968,जनमत
-34.335716,2.2819684,हमस
22.260803,-8.9448185,नफ
28.225555,-25.07867,2006
-20.009819,30.815697,वथ
10.334762,10.416725,यच
19.315285,-6.94537,सग
9.720138,-18.713295,इससमय
26.02331,24.09114,घण
46.002308,-8.022342,कएक
-14.386381,-29.511591,़ं
3.2424886,14.591359,परक
-6.0639334,-31.959415,सगढ
13.672529,-17.557758,यरब
-15.705802,34.687847,रबल
-1.7319028,-23.364698,ईल
5.8264856,37.377045,ओश
-18.072344,-35.84593,गट
-12.791364,-35.58766,फड
-8.4555235,-10.724811,जहर
-6.2187047,-17.485235,धरन
8.957838,28.978739,ृ.
19.276701,31.0198,ो-~
-10.358048,9.148388,धप
-37.56912,-13.419627,भई
36.778534,33.95625,१९८०
18.673548,6.6748137,टरप
-35.520985,3.7732327,समझद
38.420563,-22.741695,26
-28.001816,10.779254,झलक
25.384167,-19.647566,छठ
-40.83704,-6.8339286,"ै."""
6.493678,36.023834,'.
32.46547,3.470451,एनर
34.656467,3.1815076,गटन
14.53836,13.500727,शकश
-25.448927,-22.866896,चश
-7.690668,17.66734,नच
32.39268,34.454643,)-
-19.977192,0.51163274,करल
6.3528895,-13.829902,एनज
-42.945244,-16.798246,शवन
7.2875857,37.752388,ा`
37.3075,-23.91647,22
24.710197,6.402185,ईअड
1.0352967,25.34541,यवर
35.610836,5.8204,2ज
-24.784573,20.166689,रदय
-11.011133,10.309453,दण
-14.285203,21.672293,दलहन
9.562074,24.489416,रघ
2.384022,33.90636,ैः
3.9698887,-35.170918,ैं।'
48.80671,-19.885794,घटकर
46.865055,-26.880106,000र
38.93044,32.11336,१३
37.263775,-22.511126,23
7.3613386,37.122955,"',"
6.4200773,0.9851919,सनक
32.145386,1.1142988,यरस
34.472115,-12.580485,नड
27.997707,34.087315,रट
-39.25053,-13.654183,"ी,"""
24.968933,5.790403,े'
-20.28604,-13.535005,दरत
-12.385916,-19.875635,दरग
-17.77656,11.423747,अपहरण
0.33195248,32.605537,हण
17.115778,-18.826527,वड
-6.3669515,-19.235031,दकरन
-15.953264,23.351646,आपर
-6.1825166,2.108313,भत
35.08995,-24.424366,27
-4.0720925,-11.091991,समल
-13.30413,-16.42869,तलव
30.402227,22.95678,असगन
-22.88285,-20.09008,जबरदस
32.34515,5.4689813,एडम
35.508095,-13.380816,टरफ
21.454788,35.314148,ः.
34.64779,-15.427347,टरसन
36.098812,-7.0406256,आरट
39.874855,-5.738158,जरल
33.866188,32.723373,२४
26.647669,32.197582,ईन
-11.993973,26.655058,दज
-15.908221,-25.803858,इमल
-17.18619,-7.9147077,धवन
-11.321282,-20.294071,पलट
-16.86237,29.192532,समग
10.790287,29.0542,शप
4.781839,-32.736416,ा।'
12.443304,-21.395075,कमकरन
-14.3874445,-26.477125,उब
-0.23814514,19.73432,षकर
30.486435,29.428913,ि:
-10.510528,-32.70771,उख
-23.35381,16.404291,गहन
42.10145,-28.09605,एककर
4.1403117,26.21325,थश
34.53425,1.5524825,ईओ
20.05191,-4.0744133,मलय
18.885874,-5.934629,एब
3.753787,12.5743475,औरक
46.103294,-19.64319,5फ
-4.2124286,-13.368417,रगर
11.536233,-7.576014,मरम
-3.1379125,24.629309,महर
-16.193129,10.135274,दमन
37.163933,2.5120108,यरल
38.86544,30.895235,३५
-19.960024,-16.46342,सकन
27.286133,14.255601,एथ
-9.590189,-2.033195,टलर
-3.417194,34.574543,नवज
-45.096024,0.44674006,ँ.
-15.746308,-34.899685,चमड
-5.635841,-39.65945,झकर
14.985595,-28.535828,नमह
22.156883,27.956837,आयन
-24.387798,-27.225986,जलत
-33.145023,-20.192587,हलक
27.044685,10.254797,डप
-17.679897,-21.474834,छद
28.771454,-10.588334,2012
-1.030217,36.527855,रकरण
15.332684,21.239735,ि)
-24.996628,-5.558866,गध
-19.614305,-11.714164,तख
-2.943958,29.112919,थज
28.505373,-25.783543,2004
16.382431,-3.6278532,पठ
-4.337908,28.103949,औरस
-22.358467,20.389666,असह
-2.406048,-2.5588677,तहर
20.895378,3.4967523,एमक
-35.68862,-2.6061504,जबतक
-23.404905,28.739252,असमर
-32.31762,-26.160667,झट
10.209332,21.11491,कतम
-0.36317345,29.37115,सशस
-45.26729,2.4978356,ंॅ
27.271553,22.957743,१००
-24.927217,3.8272572,बरत
27.138372,31.418785,ठप
34.475246,-2.098619,अथ
-1.0261917,27.467932,रतम
43.11033,-4.618126,एफस
-35.505985,-2.1141121,तबतक
-1.5235238,-33.83356,हलचल
-28.479849,-5.115898,एकह
-3.173833,34.611187,गरण
18.451818,-24.03068,नईद
-32.224106,21.63742,"ि"""
36.96455,-24.886986,35
-0.3486192,30.748468,तकक
10.063227,-33.194466,़े।
0.28064573,34.92306,ऋग
9.231687,26.25699,नभ
-40.554085,-4.7934346,ै)
37.017296,33.377632,१९७०
2.8135505,9.2135,रठ
7.6581597,36.757397,'(
-10.9772835,18.291859,नवत
49.403484,-21.373259,खटन
22.056368,32.130054,षड
13.386407,24.826784,थस
26.906288,-20.741308,200
-10.426392,-19.149586,घटत
-17.63136,-33.621376,पहनन
-40.69355,-13.8835125,ा...
-2.5598538,-9.299039,कमह
20.351603,29.742186,लयन
11.129047,17.125456,तवर
-7.341687,-18.738245,यटन
24.014725,-25.084309,पदक
17.755781,19.813238,यजनत
37.81272,-26.001127,45
33.963768,-4.3228436,खप
22.839573,-19.01443,•
-36.60289,-17.164953,झक
38.464714,-26.000757,24
-1.9896433,31.397482,णव
-9.367304,28.639874,यरत
-16.742796,3.3676426,एह
1.9051038,42.259647,णप
26.209267,-23.798223,2005
-17.79888,-1.8122927,बरतन
-13.50392,-35.36138,मढ
33.26271,34.046543,).
-27.001986,7.2493486,रमद
-42.362278,-9.880863,"े?"""
13.769217,34.88339,खपत
-15.306061,28.444967,ि--
-30.901194,-23.696754,झल
-33.541245,4.3857727,एहस
0.309647,27.193497,मगध
-9.1144495,31.244776,रतवर
-40.08033,-12.224299,"."""
37.869377,-4.8767667,आरप
-3.8774116,-2.457012,ईज
-17.126514,-3.134465,तफ
30.985647,3.5697687,ऑनल
-32.535835,-14.088404,बश
-0.3984344,14.457941,करश
16.269531,-17.315071,चद
-31.360281,-19.146519,खम
-37.904488,3.49567,ी;
41.267185,4.2751412,टरस
-21.154129,-25.191252,उछल
-37.88054,-5.7949543,झम
2.444736,-20.561234,अगव
16.489578,-20.620428,बहरह
-6.044812,-17.83133,उपह
-10.518721,21.832127,जनज
-8.335935,13.783484,गलक
15.689989,9.245326,हध
-24.896765,-24.126026,बहत
31.303734,-20.384542,लपक
26.37139,2.8754187,एयरल
36.60832,-24.944113,28
-21.938416,-23.475998,पकर
-10.851704,38.930027,तनक
2.0511906,-8.338993,छर
-15.896374,-22.715944,जरत
-9.194152,26.111822,आपद
-26.885624,13.75923,ईह
3.8626,3.0829263,धब
-10.475064,31.663942,रजमलक
35.091187,-14.226377,एलब
39.452377,29.921255,७०
1.9597936,23.438557,रणवम
36.899616,29.286274,१७
-25.81659,-12.258626,आईन
-33.406773,23.827526,ओथ
40.80375,-23.416527,65
-18.951403,4.854513,गफल
34.14715,33.186813,*
33.584717,3.0915499,एडव
25.143324,30.532204,ओट
35.4623,-0.63818586,डट
-17.843245,3.8640773,उपक
20.392345,-10.050739,रपट
-27.029943,-13.706622,चह
40.25758,-25.863995,75
-23.92531,-2.0426524,कदमउठ
14.786591,-19.078983,अनशन
-41.594376,-9.174041,ूं?
-1.9253361,-17.83537,अबभ
-27.27733,20.435095,वनक
-13.339688,30.611235,चरम
-18.443172,-26.442938,ठण
-38.56565,-10.975157,"ा--"""
-10.326813,-34.30251,एकड
-12.68955,32.489704,अवक
-6.637081,30.96757,अवनद
13.006513,-6.855796,बहर
36.754772,30.477877,२२
-19.22086,-1.9272627,परह
29.229698,33.000454,ओड
14.748628,-22.821579,नकद
-24.457283,23.594154,अपव
38.78187,-2.3203354,एमड
41.038933,-25.708399,70
-6.420372,-16.612926,पथर
-0.108845934,-24.55475,घपल
5.3833795,16.894049,एकप
-6.4842153,21.332132,रजन
37.39949,30.523306,२६
43.11996,-4.6114097,एचड
9.073196,10.63213,मटर
-19.24888,16.007124,दभ
6.6583457,-16.351242,यनअस
32.86428,-20.729694,शतक
5.695266,36.69888,ि'
-9.910827,4.3703227,मछ
37.284573,-6.8459854,एनड
11.282259,3.1470788,झन
23.118523,4.28513,गब
25.457163,34.040028,्)--
20.670563,14.783041,जरद
-12.212155,20.79656,परप
40.23649,-26.218401,80
-16.317244,-23.922918,भरकर
-11.040987,13.615913,जगद
-31.381771,-12.065729,महल
37.071724,29.726097,१९
-3.819547,-16.006895,बटन
24.210678,33.120255,"्),"
-28.060247,-4.840748,शभक
38.595554,0.1391545,अलफ
-8.225447,-21.546024,े़
-14.956512,12.588507,नपर
-20.770609,22.146774,भप
28.191084,21.322968,खस
-33.29727,-12.858698,ओह
-30.831985,-4.307004,हटन
-3.4024892,23.097466,तचर
-4.4430413,28.285053,मनस
-9.758218,33.98367,एकव
-11.41816,-35.349094,जकड
-25.855543,-29.546608,लगव
3.0160866,-0.7822785,जख
-7.084321,37.13619,;
6.288445,30.366785,तसर
-14.51486,-34.90822,ओढ
-19.630568,-0.36707592,आथ
39.35181,31.080532,४५
-25.776407,-1.5365163,जलन
-38.367016,-18.2596,बबन
-32.27727,-6.0484924,बनर
33.48032,-7.305248,डफ
-10.362752,26.773804,सशक
-44.307606,1.7444637,"ँ,"
18.195667,-12.814929,आठव
15.563613,-24.238638,आयकर
7.331259,37.390438,े`
-12.3901415,-1.3000484,गवत
35.625835,-23.914108,37
-28.834818,-18.898743,अटक
25.758944,-4.473211,ईव
-4.8774967,-12.126883,अनद
-17.541464,24.29474,खव
-1.4249686,-15.499445,शकरन
-34.06491,-12.767607,"!"""
-24.246052,-22.69542,परछ
-20.074718,15.527932,पतन
42.223774,-7.1815715,एसब
0.5031949,1.2773693,ऐन
-35.074455,-1.6318724,आजतक
-7.5742455,29.612387,यसम
7.1054883,-8.25173,एकमह
29.674257,2.8878865,ईफ
37.372017,27.169804,१९९०
-28.050905,-22.672443,घस
-34.81753,-20.460552,कलकर
7.8293386,-27.851322,वफ
-6.5491743,31.79196,अनन
-30.366077,-19.825422,बजत
34.763367,27.457457,५००
33.589973,3.2551053,ओपन
38.476757,30.759485,८०
23.772207,3.518126,यशव
34.92821,2.0865364,डह
10.982193,24.807646,धमन
41.595543,-21.863165,औसतन
-9.76218,-6.2965775,एकर
29.700777,-14.942664,तशर
-13.65832,0.3581402,दफन
6.0037217,14.314071,सय
-41.26918,-7.4248986,ैं!
8.512792,31.982878,अष
-33.89773,-1.5549457,भटक
20.548681,-24.40911,10स
36.1596,-1.2557966,इनव
-22.429043,-15.21005,ठग
-17.890303,6.2172995,पकन
29.498482,35.28632,ि>
-6.5450697,-29.223022,कईब
-25.61103,18.975645,अतएव
-9.452829,6.1990466,धनर
38.731197,-24.36856,38
6.4365935,28.739574,णम
-30.062809,-0.4165879,बध
-3.8889298,32.171196,शद
7.626176,-26.475874,नलगद
6.8891044,13.064423,हरदय
7.4571857,37.347218,ें`
10.723441,-14.121437,थद
32.517384,2.8642473,एयर
25.74173,-18.469315,मसलन
35.653034,30.813177,१९८१
-41.053562,-7.5443196,"ो?"""
36.75071,0.31498548,इडर
14.979317,8.487602,दरस
-19.101332,-24.034409,ढल
34.236008,-23.021357,42
-24.137484,-7.718437,रलय
-38.761723,-13.944665,"े,"""
31.70368,-14.505098,उथ
-9.704634,14.456092,गभ
-32.698734,-3.49663,ै...
38.541306,-21.404001,47
-4.325883,13.288304,थप
26.527113,30.024754,आट
-7.1313043,9.079167,घक
-26.462498,-3.857177,फटक
-24.877525,27.164318,एभ
11.497964,14.602648,यसभ
-4.81766,-23.675043,मलब
-39.520103,-15.363551,"ा,`"
-2.8907557,-4.8903008,उपव
41.126198,-22.276268,500
-12.413409,-9.047412,कसम
-23.727482,-15.043055,ईच
-41.359592,-7.8543167,ूँ?
-13.472546,22.613403,खरपतव
-35.388977,3.6721926,एत
22.397089,11.147101,डड
28.345362,10.711178,एण
-11.728612,24.05188,उभ
34.34667,-23.867884,46
-10.752205,28.120565,जनपद
0.06764815,9.1075325,मठ
3.0597374,28.841547,आडव
-21.048079,-22.007298,वचरण
-34.784595,-17.860651,ओमल
-12.020437,-13.424941,चच
36.543545,31.584332,१९८४
-39.57574,0.4682379,े;
-12.993838,4.324541,पज
-12.916164,25.846958,वहन
-20.996664,-2.7248864,दरक
-0.47061378,22.527927,तपस
11.520743,-7.53769,जयर
-13.382229,-4.908766,झत
28.224651,27.506804,".,"
14.519833,-6.8548694,अफर
12.14119,7.339406,हरस
5.0226974,-9.30881,बरकर
37.13415,33.238014,७१
29.947828,-4.8454895,एयरप
-42.032047,-10.106294,"ी?"""
10.010128,-33.153942,़ी।
-5.379274,19.157663,ैं:
4.8645487,-11.972278,डबल
-24.142189,-17.65685,ठल
-10.458385,29.289253,लनक
-20.995789,5.3496304,आगमन
12.380964,-1.3205527,महम
-38.554333,-10.449614,ाँ.
-2.0762901,-28.526014,सलव
42.651173,-1.2418625,रड
33.70003,36.54811,_
34.699234,-5.6539807,यरप
-8.089452,-15.796744,दतर
19.644356,-8.634353,एनए
-18.82888,17.603477,उदय
43.894592,-17.237286,जदर
-30.577177,-15.130624,आऊ
-24.40503,32.242973,थकत
38.748466,-23.510233,31
-9.264007,-16.41991,फस
27.588495,33.177696,ओक
-0.53736556,11.7252655,शहद
23.63026,16.00739,ओम
36.731003,33.989017,८१
-15.968576,17.447533,रसव
37.16619,-23.14977,39
-2.0543392,-13.936778,रतसरक
-32.117756,-24.621227,गरज
-18.355143,-11.332336,कदर
-39.654144,-15.638475,ाः`
5.9182653,34.112305,षयक
-38.511265,-1.7678815,ीं!
-15.535211,-27.713394,पहलव
2.4265249,42.5403,णएश
-28.069508,-19.943682,नफरत
-26.303036,14.784915,सरलत
28.116123,-13.256812,उथक
-14.115483,-16.751328,नथ
-1.7237809,30.265764,णर
35.14167,-6.152901,एनब
36.41558,29.23393,२३
46.23679,-26.194658,000कर
-32.525494,-14.160899,....
-0.8085199,24.72921,पवन
37.694214,-23.430635,32
-3.7364805,36.60988,"ः,"
32.77022,8.087266,यनक
-15.11846,3.2339249,घल
-14.343212,32.638157,यकल
0.5235272,-26.610844,रबदल
-10.892962,26.075151,कदल
-36.81943,-10.789798,ा-`
-27.45766,2.0879724,तरहस
-20.220346,31.124756,मकत
-39.001144,-6.5223475,ै..
37.58837,31.220156,८५
39.971268,-5.883137,दरल
18.688183,6.8721967,वलप
-17.955086,35.26082,रदत
0.67365086,7.7860284,मभ
-28.996666,-8.905815,"े."""
6.415258,36.481544,ी`
35.55124,29.927425,७५
33.65364,37.45931,२औ
45.96159,-8.149461,एसई
-33.31117,7.1747723,औरम
-13.257696,-27.684866,पग
-4.3289013,-10.252184,जमर
2.3424673,9.482389,हतक
38.023563,1.5934725,सइ
5.8033385,-14.194024,।'
43.846554,-22.164858,33
35.814358,10.880585,ो)
48.004585,-19.385622,5प
16.980297,-5.161662,रखण
26.0855,8.0991535,टरक
17.692198,-7.276625,सवर
20.993942,-25.766132,1990
34.3421,-25.978151,यलह
9.149348,-15.072879,गलन
16.36931,16.251709,मचन
17.411646,22.274332,वयस
3.5610356,26.17544,धस
-5.3994,-8.820467,़िं
15.676787,-8.2995405,रएज
15.065817,-26.632704,छहमह
27.22459,-19.453592,250
31.087374,2.626291,उजर
-13.227103,-25.077553,बफ
39.90507,-22.877148,53
-20.278908,-14.668264,धल
-8.420491,-20.0339,जरन
34.872543,-24.0531,49
18.661608,26.159534,जकत
-10.32937,-32.401897,पछ
8.38428,16.430223,समत
-10.799659,-11.602895,तनख
-19.480572,30.483953,शलत
0.9652894,27.771078,यवन
-7.393756,-7.1082177,शमश
28.2434,-25.010798,2001
-2.1317391,-25.224226,अफव
16.970087,-15.548278,रमह
-14.90166,-35.157963,बछड
-9.923057,34.967304,औरव
3.15444,-2.0641398,एटम
-14.019702,15.654229,तकम
35.18126,-3.5484538,एनप
12.140576,24.595133,जनन
32.35218,27.491983,२८
-26.892471,-17.579525,नवल
