x,y,token
-20.524418,-20.116798,"ै,"
-20.287815,7.26899,धत
5.699904,25.753025,इम
4.8459516,-25.628586,हज
-16.394207,7.915383,जनस
15.113822,-27.986998,इक
-20.63383,-14.953046,इसस
-2.797819,16.1526,रच
11.933595,-9.03268,लम
-16.94479,6.891419,अपर
29.75245,15.46524,<
30.378216,8.718217,ी.
7.9987245,-19.63251,जक
-5.709888,-15.85934,े।
-35.993923,-3.918909,हरण
-11.6565,25.061966,सच
2.9324489,-21.130926,खड
1.3935856,-23.979599,पढ
-18.169003,-0.7845222,नल
22.400438,-12.900162,एन
-29.16231,-6.382688,उसन
-16.46974,-20.89073,खत
1.8150874,-22.31069,गड
-27.561167,6.398046,सदस
-6.838979,24.769926,जय
-19.294914,11.857863,रध
12.959179,1.9170406,परम
-16.790125,1.6824598,अथव
-1.2389263,11.109849,टक
-11.619525,19.42077,रप
12.070028,-25.069786,अड
-8.200752,-18.445242,एग
-15.664286,6.2493267,यप
30.98665,-8.069631,रल
-17.706692,-3.770036,षमत
41.07631,2.939566,एल
-13.984207,-22.623901,इय
-16.794117,8.647283,जस
-15.10005,-16.505604,ूं
-27.328388,2.9547994,े-
-28.989378,-17.99423,पय
35.087017,8.445965,१
28.853174,1.9379953,एम
-22.876453,-11.822214,सहय
-16.747835,17.09424,ऐत
-21.761139,0.18394458,कब
54.821194,-2.833855,of
-26.745136,4.7831798,षत
-11.09076,1.1798428,अवध
16.960516,3.1655192,दशक
0.30543712,11.671223,दस
-28.910328,-4.856545,पष
16.86713,-15.757342,ऑफ
5.2759047,-4.4078703,तल
22.006124,-12.171207,आई
10.614039,2.345656,हल
2.8632748,-23.821032,उड
-2.409832,-11.320347,़ु
17.256119,-13.046449,मच
-10.530914,-17.70865,दब
-17.089046,-24.661232,इसल
15.725433,-28.335209,पच
11.226875,-18.169788,अमर
12.989956,-7.165766,उ
-23.721277,-5.711577,रखत
-12.9843235,-23.524788,जगह
-24.064316,-2.0066812,वजन
-14.366603,19.609,नप
-29.621798,2.622292,नए
-24.785643,-14.632788,बज
-24.682539,3.2874234,अग
-4.422483,-7.294971,अवस
-22.665836,26.091555,ृं
-19.314869,0.2294762,सप
-19.346628,22.694021,वश
-24.408373,3.9782836,यध
-15.084325,9.353574,ईर
-20.32907,-9.886921,ऊपर
-14.052919,-10.107421,चलत
-23.785265,7.114943,यय
29.690336,-9.449215,फर
-17.223896,18.253763,अवश
-22.231758,-15.636176,इनम
5.4617333,28.82618,बई
1.5493915,23.674335,मज
4.897883,21.879147,हक
-18.420029,-12.987303,आकर
-0.9155489,-26.15775,करक
-30.276976,0.37765756,अवसर
-16.217173,-22.11977,कहन
-22.836622,2.0447414,परन
-30.58276,7.101852,कथ
-30.288187,-2.7988906,थक
-26.090782,10.137699,ययन
-23.044744,16.414354,चय
5.1034923,-6.395016,ी:
-22.663662,26.095867,खल
-18.497875,-10.308408,सलम
-18.59969,-14.863465,मदद
-0.81246567,-19.886559,टल
50.591198,0.32388365,इब
13.166436,0.6775682,कश
0.42795178,-17.186184,थन
-2.1883383,-17.69664,रग
45.773365,5.771114,ऐ
-18.542051,19.48621,मण
-35.242653,-9.555112,यकत
-35.822342,1.1137913,‘
-11.56157,-2.6765382,छल
-34.02641,0.95536244,टरन
-7.031148,11.862988,एश
-10.806592,26.751024,भवन
0.84854114,28.618631,षर
-19.240536,7.8715806,बद
-13.435954,6.902558,चलन
-7.426879,21.903017,मचर
-6.5351796,5.9177804,चरण
10.39115,18.160069,ऋत
-3.7013762,22.280598,ि-
-12.281602,-15.384502,वजह
-23.577093,7.733992,जभ
50.008278,-12.509997,वच
-21.562384,8.480892,औद
-11.048943,8.323952,णवत
34.11402,9.064182,३
-11.915014,10.61181,मग
-5.0448523,-18.780981,"ी,"
-18.063608,-20.575956,लगत
-11.985624,-11.4285755,े.
26.374565,12.769192,}
-20.397411,-8.156701,उनम
-5.9962735,-15.502227,ी।
2.9866729,-18.665989,आए
36.31144,6.385797,६
18.51147,-16.93333,सट
14.406829,-8.572073,पल
4.881096,22.16094,बक
33.401527,7.2447248,२
36.255318,3.5721257,जनवर
11.392297,17.108717,औसत
-2.3987622,4.530241,उपर
-8.797874,-3.5850208,इश
-15.526914,16.61859,जग
-17.139618,4.3348947,तकन
-10.743535,15.385242,उपन
17.77566,-12.886458,टव
32.693916,6.8160954,2
13.885786,27.950153,्-
-28.30442,3.2906299,रहण
1.8206885,22.847225,अज
27.24423,10.223864,1
-14.05454,-17.766008,इतन
-14.636759,-8.178499,जबक
-35.84417,1.1197511,’
-14.468975,25.75175,आसप
-20.425259,10.928208,दत
6.877381,-22.364952,सड
-3.889441,2.7806873,रमण
-21.712914,11.263347,गठन
7.168009,-21.83845,छत
34.405983,8.733719,५
-6.724699,17.84627,शम
54.189976,-10.340093,°
-23.73001,-16.332987,दम
-13.289876,17.807102,मश
-32.153267,3.5695841,ज़
-16.30386,-20.117647,कठ
12.591698,-15.516013,नश
47.579254,-14.215716,pollution
13.890298,27.941975,ऊण
-12.088686,17.27377,मव
0.9174888,-23.590878,पकड
-20.069595,-19.972294,"ैं,"
-15.132865,-21.958954,कदम
-18.475744,19.86767,शव
-9.611151,-25.047031,दश
-23.192898,-7.1388836,णय
-10.102676,21.356089,मकबर
-10.254952,13.140042,घन
-25.994976,9.796304,कतर
30.45514,6.0335455,३०
-4.7452908,11.191302,नज
-11.321239,9.819223,दय
-18.685186,11.323318,इर
44.257313,-13.158084,थर
-4.3236833,20.068052,मय
23.811165,12.498976,ड़
-22.636406,15.9335165,वहन
-24.697836,11.17717,षद
11.219209,17.011896,पम
-25.088648,-13.5922165,गव
1.8996781,-24.834995,चत
6.1194944,-17.572886,बरस
-12.680327,-32.71211,रपत
36.073246,-15.110073,एज
-15.722253,-14.257821,"े,"
-26.500769,-16.939817,षम
-16.648172,16.141706,गद
-26.289495,8.961597,कतम
-15.3022995,-1.1247545,वध
-11.699358,30.521255,जप
34.13548,-14.089686,उपकरण
35.855194,-2.760414,लब
9.768839,-22.265747,इजर
-15.563648,17.981384,ु-
3.9000812,-26.661509,़ों
-26.606554,1.3065592,एकत
-13.231549,-21.964764,लकर
-33.764835,0.10088121,रचल
26.37292,12.748531,%{
3.7817109,16.7789,वसन
32.710922,2.002827,़ै
-14.93777,22.565056,कलन
18.647972,-15.450267,टम
54.858936,-3.296877,the
7.8045435,11.988844,लच
14.5142975,-13.941122,तज
-18.310932,7.386378,हद
-27.405762,1.6073158,यवह
-5.33469,28.64569,सरन
7.0184255,14.050833,झक
-24.645542,1.1915044,बनन
39.96055,4.6427627,RSB
-1.2803544,-10.154926,१९४८
-15.853675,0.09552466,ईल
-1.1059355,-12.460471,वचन
2.7173114,-24.791618,सफ
36.764523,8.44533,आईएसब
28.244965,-13.786556,औषध
-20.495655,-1.2915825,भय
25.288671,-14.316066,डक
-14.855293,7.806203,अवर
-9.378279,-2.1748872,फसल
4.5887847,-3.4764128,दग
-10.996728,-6.4573708,अय
40.846786,7.513722,खक
-15.170444,5.1880627,तस
-20.300955,1.6811769,कहल
3.6307604,-15.884679,लकड
15.295525,-28.344843,नब
-12.372698,-10.29313,गहर
18.984777,10.33838,फरवर
-13.038046,-8.63948,बहत
-28.965948,-16.941565,ें.
-20.145992,6.372063,जलव
27.986135,7.6281996,१०
-1.5948414,-21.787838,तरफ
-21.629038,14.168734,गठ
2.8335602,-23.43126,तड
-17.884563,14.655312,अख
-31.698915,-6.4006343,ईश
-18.208683,-18.837484,उसस
-12.827592,10.377535,णत
3.1519856,-21.891136,लज
36.72597,8.401546,ऍन
-11.896734,-5.3411207,रसन
22.729202,10.086956,बढ़
17.568813,-22.5639,नमक
33.8267,8.46789,७
-21.658926,-8.449432,टत
34.088764,9.513593,४
-18.814543,2.469967,यश
13.835901,-19.747564,़ें
-19.982128,-11.2703905,सफलत
36.768093,-9.986952,१२
-8.288142,-6.731697,जट
33.288986,9.722985,८
21.853737,9.2609005,२०
2.8736906,-16.403997,हब
16.040314,8.698279,डकर
-29.78982,0.3716185,कमज
15.908059,-16.215506,इज
-1.9855666,-18.174097,दह
-6.5903983,24.448002,चम
36.65529,8.110588,०
-15.064288,-11.644328,सबक
-17.172298,-1.2994132,"ें,"
31.028387,-11.546509,अघ
-14.065136,15.6208935,पव
10.757652,-14.3917265,हड
10.342638,-4.239557,उज
39.8669,-4.5627403,6
-9.833191,-14.967831,चयन
28.93612,13.317368,'%
2.8818548,-22.428497,चढ
-19.072304,-1.0527184,करव
-8.02855,-9.745129,ठन
-12.521589,-18.987514,इच
-7.3106284,-27.582853,खद
-13.609289,-7.1321163,तरण
-11.573537,15.41167,भग
29.687113,11.071306,0
50.89352,-11.460863,Act
-10.377543,-22.42146,मब
-13.7703,28.992704,जफ
-18.689344,4.523066,वभ
17.15181,10.179349,१९३०
-4.1570115,-2.3422706,आख
-18.0184,-21.47617,जत
-3.593707,-9.380902,छह
-21.324924,-14.084104,हमल
-17.906908,2.3639753,नतम
23.817926,12.477013,ु.
-14.189162,-9.978899,पहर
-16.203756,-17.771006,गलत
51.736797,-2.9132617,""""
0.5754281,-2.781012,लघ
26.300688,-9.471795,डम
-30.117256,-16.307596,गकर
-29.013863,15.44688,धम
3.067316,-25.70535,पहन
16.763624,-11.030174,बग
-8.192346,-9.227829,खतर
38.129353,2.686735,वद
-12.706146,-15.485164,उम
-22.185349,-1.9721361,आह
3.6824925,-26.168064,कपड
-20.184631,0.79716164,लभ
-15.354973,3.8955424,मप
23.748638,5.7419844,ा:
-14.079552,21.597076,सदन
-12.488036,-5.9857535,रकट
-27.870802,-2.5027647,ठक
-22.677599,2.5228128,उपज
-12.490373,28.365114,गलप
5.0743446,-11.247416,दरग
12.740141,-15.588179,जगत
-4.5728474,4.683805,वनस
4.307937,-20.391869,उसम
13.804228,14.350494,दव
-22.165379,10.251868,यकर
-8.127448,-3.0689304,रथ
-5.573898,-8.806207,शह
4.9371724,-8.034285,अकबर
-14.559981,-4.560636,तच
7.9156556,-9.407643,आदम
-0.5856055,15.052864,कक
1.4029206,-3.1992304,लप
-25.352383,-11.930598,खकर
0.6299506,23.338047,यज
-16.613848,-11.343946,सफल
